,Unnamed: 0,Unnamed: 0.1,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,nombre_colonia,municipio,nombre_municipio,sostenimiento,nivel,programa,hombres_1!,mujeres_1!,total_1!,hombres_2!,mujeres_2!,total_2!,hombres_3!,mujeres_3!,total_3!,hombres_4!,mujeres_4!,total_4!,hombres_5!,mujeres_5!,total_5!,hombres_6!,mujeres_6!,total_6!,hombres_total,mujeres_total,matricula_total,docentes,grupos,docenete_educacion_fisica,docente_actividades_artisticas,docente_actividades_tecnonologicas,docente_de_idiomas,personal_de_administrativo_y_servicios,director_con_grupo,director_sin_grupo,total_de_personal
7882,7882,7882,14PPR0548T,MATUTINO,COLEGIO_NUEVO_CORDOBA,RAMON_CORONA_684_B,25,SAN_AGUSTIN,SANTA_ANITA_CAMINO_REAL,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,PRIMARIA,GENERAL,7,11,18,6,4,10,7,14,21,11,11,22,5,6,11,19,8,27,55,54,109,6,6,1,0,1,1,3,0,1,13
7883,7883,7883,14DPR4222K,VESPERTINO,JORGE_MATUTE_REMUS,ADOLFO_LOPEZ_MATEOS,124,EL_MARTEL,0,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,13,12,25,25,33,58,24,14,38,19,15,34,12,13,25,18,20,38,111,107,218,7,7,1,0,0,0,0,0,1,9
7884,7884,7884,14DPR4223J,MATUTINO,JORGE_JUAN_CRESPO_DE_LA_SERNA,CONOCIDO,121,MAITO,0,20,CABO_CORRIENTES,FEDERALIZADO,PRIMARIA,GENERAL,2,1,3,3,1,4,1,3,4,0,2,2,2,1,3,3,1,4,11,9,20,1,1,0,0,0,0,0,1,0,1
7885,7885,7885,14PPR0563L,MATUTINO,COLEGIO_REAL_TLAQUEPAQUE,NUEVA_ITALIA_103,1,TLAQUEPAQUE,BRISAS_DE_CHAPALA,98,SAN_PEDRO_TLAQUEPAQUE,PARTICULAR,PRIMARIA,GENERAL,17,5,22,7,5,12,10,10,20,9,6,15,3,8,11,5,5,10,51,39,90,6,6,1,0,0,0,2,0,1,10
7886,7886,7886,14PPR0562M,MATUTINO,MONTESSORI_LA_CALMA,ADOLFO_LOPEZ_MATEOS_1400_A,180,PALOMAR,0,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,PRIMARIA,GENERAL,12,5,17,9,4,13,4,1,5,1,2,3,0,0,0,0,0,0,26,12,38,3,3,1,0,0,0,0,0,1,5
7887,7887,7887,14EPR1616A,MATUTINO,NELLIE_CAMPOBELLO,VALLE_DE_ATEMAJAC,758,VALLE_DE_LOS_MOLINOS,VALLE_DE_LOS_MOLINOS,120,ZAPOPAN,ESTATAL,PRIMARIA,GENERAL,51,34,85,54,38,92,48,41,89,45,41,86,39,36,75,48,33,81,285,223,508,12,12,0,0,0,0,0,0,1,13
7888,7888,7888,14PPR0564K,MATUTINO,INSTITUTO_TERRANOVA,RIO_PAPALOAPAN_19,2,AJIJIC,RANCHO_DEL_ORO,30,CHAPALA,PARTICULAR,PRIMARIA,GENERAL,11,11,22,8,13,21,8,12,20,11,12,23,8,13,21,7,13,20,53,74,127,6,6,1,1,1,2,1,0,1,13
7889,7889,7889,14PPR0565J,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,AURORA_BOREAL_963,9,EL_CAPULIN,LOS_AGAVES,97,TLAJOMULCO_DE_ZUAIGA,PARTICULAR,PRIMARIA,GENERAL,31,31,62,24,27,51,0,0,0,0,0,0,0,0,0,0,0,0,55,58,113,4,4,1,0,0,1,6,0,1,13
7890,7890,7890,14DPR0001Z,NOCTURNO,DIEGO_HUIZAR_MARTINEZ,AVENIDA_PERIFERICO,1,ZAPOPAN,LA_PALMITA,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,0,0,0,0,0,0,3,0,3,0,4,4,2,3,5,6,6,12,11,13,24,1,1,0,0,0,0,0,1,0,1
7891,7891,7891,14DPR0002Y,VESPERTINO,AQUILES_SERDAN,CUITLAHUAC_22,1,LA_HUERTA,0,43,LA_HUERTA,FEDERALIZADO,PRIMARIA,GENERAL,9,8,17,13,5,18,9,12,21,9,7,16,13,7,20,3,6,9,56,45,101,6,6,1,0,0,0,0,1,0,7
7892,7892,7892,14DPR0004W,VESPERTINO,FERNANDO_P_CRUZ_H,GARCIA_BARRAGAN_6,26,USMAJAC,0,82,SAYULA,FEDERALIZADO,PRIMARIA,GENERAL,23,17,40,16,22,38,18,6,24,15,7,22,10,8,18,9,11,20,91,71,162,6,6,1,0,0,0,1,0,1,9
7893,7893,7893,14DPR0005V,MATUTINO,CUAUHTEMOC,RAMON_CORONA_254,1,TALA,LA_ARENITA,83,TALA,FEDERALIZADO,PRIMARIA,GENERAL,8,16,24,12,10,22,15,14,29,13,14,27,13,11,24,13,7,20,74,72,146,6,6,2,0,0,0,1,1,0,9
7894,7894,7894,14DPR0006U,VESPERTINO,LAZARO_CARDENAS_DEL_RIO,16_DE_SEPTIEMBRE_75,1,SAN_JUANITO_DE_ESCOBEDO,0,7,SAN_JUANITO_DE_ESCOBEDO,FEDERALIZADO,PRIMARIA,GENERAL,0,0,0,6,4,10,2,1,3,2,2,4,2,2,4,1,4,5,13,13,26,3,3,0,0,0,0,1,0,1,5
7895,7895,7895,14DPR0007T,VESPERTINO,VASCO_DE_QUIROGA,TEXCOCO_100,1,TONALA,CIUDAD_AZTLAN,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,9,23,32,20,11,31,23,19,42,25,25,50,25,13,38,16,13,29,118,104,222,8,8,1,0,0,0,1,1,0,10
7896,7896,7896,14DPR0008S,VESPERTINO,JOSE_MA_MORELOS_Y_PAVON,LAZARO_CARDENAS_211,1,TONALA,0,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,10,7,17,13,12,25,14,8,22,14,7,21,19,8,27,12,18,30,82,60,142,9,9,1,0,0,0,1,0,1,12
7897,7897,7897,14DPR0009R,MATUTINO,CONCEPCION_BECERRA_DE_CELIS,VICTOR_HUGO_137,1,ZAPOPAN,VICTOR_HUGO,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,30,16,46,25,23,48,20,15,35,19,12,31,11,16,27,19,19,38,124,101,225,8,8,2,0,0,0,2,0,1,13
7898,7898,7898,14DPR0010G,MATUTINO,LEONA_VICARIO,MIGUEL_HIDALGO,41,CUATRO_ESQUINAS,0,73,SAN_JUAN_DE_LOS_LAGOS,FEDERALIZADO,PRIMARIA,GENERAL,2,1,3,3,1,4,4,3,7,4,1,5,0,1,1,3,1,4,16,8,24,2,2,0,0,0,0,0,1,0,2
7899,7899,7899,14DPR0011F,MATUTINO,HERMENEGILDO_GALEANA,MIGUEL_HIDALGO_3,182,SAN_PEDRO_DE_LAS_FLORES,0,73,SAN_JUAN_DE_LOS_LAGOS,FEDERALIZADO,PRIMARIA,GENERAL,0,6,6,0,3,3,4,2,6,6,7,13,3,1,4,2,0,2,15,19,34,2,2,0,0,0,0,0,1,0,2
7900,7900,7900,14DPR0013D,VESPERTINO,EFRAIN_GONZALEZ_LUNA,AZALEA_1002,661,LOMAS_DE_LA_PRIMAVERA,0,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,45,40,85,29,48,77,41,37,78,40,41,81,38,42,80,42,34,76,235,242,477,12,12,1,0,0,0,1,0,1,15
7901,7901,7901,14DPR0016A,VESPERTINO,ROSA_MARISCAL,CONOCIDO,302,VICENTE_GUERRERO,0,100,TOMATLAN,FEDERALIZADO,PRIMARIA,GENERAL,0,1,1,1,5,6,1,1,2,1,5,6,3,1,4,1,0,1,7,13,20,2,2,0,0,0,0,0,1,0,2
7902,7902,7902,14DPR0017Z,MATUTINO,SOR_JUANA_INES_DE_LA_CRUZ,CONOCIDO,6,CERRO_GORDO,0,125,SAN_IGNACIO_CERRO_GORDO,FEDERALIZADO,PRIMARIA,GENERAL,12,9,21,11,5,16,8,6,14,6,9,15,7,11,18,10,6,16,54,46,100,3,3,0,0,0,0,0,1,0,3
7903,7903,7903,14DPR0018Z,MATUTINO,MELCHOR_OCAMPO,GARDENIAS_305,1,TEPATITLAN_DE_MORELOS,JARDINES_DE_TEPA,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,10,21,31,26,19,45,21,19,40,26,14,40,23,21,44,14,26,40,120,120,240,6,6,1,0,0,0,1,0,1,9
7904,7904,7904,14DPR0020N,VESPERTINO,BENITO_JUAREZ,ITURBIDE_343,1,ATOTONILCO_EL_ALTO,DE_SANTA_ROSA,13,ATOTONILCO_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,12,17,29,10,20,30,15,8,23,13,13,26,15,9,24,9,16,25,74,83,157,6,6,1,0,0,0,1,0,1,9
7905,7905,7905,14DPR0022L,VESPERTINO,GREGORIO_TORRES_QUINTERO,JUAREZ_14,22,LA_SAUCEDA,0,24,COCULA,FEDERALIZADO,PRIMARIA,GENERAL,3,1,4,3,5,8,3,2,5,8,1,9,1,6,7,4,3,7,22,18,40,2,2,1,0,0,0,0,1,0,3
7906,7906,7906,14DPR0023K,VESPERTINO,PIPILA,AVILA_CAMACHO_270,1,YAHUALICA_DE_GONZALEZ_GALLO,0,118,YAHUALICA_DE_GONZALEZ_GALLO,FEDERALIZADO,PRIMARIA,GENERAL,12,14,26,10,13,23,13,19,32,8,14,22,13,11,24,10,11,21,66,82,148,6,6,1,0,0,0,2,0,1,10
7907,7907,7907,14DPR0024J,VESPERTINO,RAFAEL_RAMIREZ,SOLIDARIDAD,1,OJUELOS_DE_JALISCO,0,64,OJUELOS_DE_JALISCO,FEDERALIZADO,PRIMARIA,GENERAL,35,30,65,17,20,37,27,24,51,27,23,50,24,25,49,20,31,51,150,153,303,11,11,3,0,0,0,1,0,1,16
7908,7908,7908,14DPR0025I,VESPERTINO,INDEPENDENCIA,CONOCIDO,32,MATANCILLAS,0,64,OJUELOS_DE_JALISCO,FEDERALIZADO,PRIMARIA,GENERAL,44,43,87,34,41,75,39,34,73,50,35,85,36,30,66,28,42,70,231,225,456,14,14,2,0,0,0,1,0,1,18
7909,7909,7909,14DPR0026H,CONTINUO,EMILIANO_ZAPATA,CONOCIDO,98,LAS_HORMIGAS,0,84,TALPA_DE_ALLENDE,FEDERALIZADO,PRIMARIA,GENERAL,0,2,2,3,0,3,2,1,3,2,1,3,1,1,2,1,1,2,9,6,15,1,1,0,0,0,0,0,1,0,1
7910,7910,7910,14DPR0028F,VESPERTINO,SOR_JUANA_INES_DE_LA_CRUZ,AVENIDA_DEL_TRABAJO_37,17,ZAPOTITAN_DE_HIDALGO,0,50,JOCOTEPEC,FEDERALIZADO,PRIMARIA,GENERAL,29,19,48,19,20,39,12,15,27,16,23,39,19,18,37,14,17,31,109,112,221,7,7,1,0,0,0,1,0,1,10
7911,7911,7911,14DPR0032S,VESPERTINO,RENE_NUCAMENDI_SANCHEZ,AGUSTIN_RAMIREZ_429,1,TEPATITLAN_DE_MORELOS,0,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,26,33,59,35,24,59,26,26,52,27,30,57,22,25,47,38,28,66,174,166,340,12,12,1,0,0,0,2,0,1,16
7912,7912,7912,14DPR0033R,VESPERTINO,JOSE_VASCONCELOS,SOR_JUANA_INES_DE_LA_CRUZ_1145,1,GUADALAJARA,EL_ZALATE,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,14,18,32,17,14,31,15,13,28,19,17,36,12,15,27,16,8,24,93,85,178,11,11,1,0,0,0,2,0,1,15
7913,7913,7913,14DPR0034Q,MATUTINO,JUSTO_SIERRA_MENDEZ,SOR_JUANA_INES_DE_LA_CRUZ_1145,1,GUADALAJARA,EL_ZALATE,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,38,27,65,37,24,61,31,25,56,30,28,58,36,36,72,28,35,63,200,175,375,12,12,1,0,0,0,2,1,0,15
7914,7914,7914,14DPR0037N,VESPERTINO,ERNESTO_GUAJARDO_SALINAS,5_DE_FEBRERO_50,75,LLANO_GRANDE,0,100,TOMATLAN,FEDERALIZADO,PRIMARIA,GENERAL,0,0,0,0,0,0,0,1,1,1,1,2,0,1,1,1,0,1,2,3,5,1,1,0,0,0,0,0,1,0,1
7915,7915,7915,14DPR0040A,MATUTINO,FRANCISCO_VILLA,CONOCIDO,30,LOS_FRESNOS,0,16,AYOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,6,2,8,2,2,4,4,3,7,8,1,9,4,4,8,8,1,9,32,13,45,3,3,0,0,0,0,0,1,0,3
7916,7916,7916,14DPR0041Z,CONTINUO,XOCHILTEPEC,5_DE_FEBRERO,1,MAGDALENA,0,55,MAGDALENA,FEDERALIZADO,PRIMARIA,GENERAL,4,5,9,5,5,10,11,1,12,11,3,14,8,6,14,7,5,12,46,25,71,6,6,1,0,0,0,1,1,0,8
7917,7917,7917,14DPR0042Z,VESPERTINO,AMADO_NERVO,CONOCIDO,101,UNION_DE_GUADALUPE,0,33,DEGOLLADO,FEDERALIZADO,PRIMARIA,GENERAL,0,1,1,0,2,2,2,3,5,1,2,3,1,1,2,3,0,3,7,9,16,1,1,0,0,0,0,0,1,0,1
7918,7918,7918,14DPR0043Y,VESPERTINO,RICARDO_FLORES_MAGON,PALAFOX,19,JUANACATLAN,0,86,TAPALPA,FEDERALIZADO,PRIMARIA,GENERAL,28,17,45,41,36,77,17,18,35,23,17,40,28,21,49,18,9,27,155,118,273,8,8,1,0,0,0,1,0,1,11
7919,7919,7919,14DPR0046V,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,CONOCIDO,74,LOS_NOGALES,0,48,JESUS_MARIA,FEDERALIZADO,PRIMARIA,GENERAL,1,1,2,2,0,2,2,4,6,0,3,3,1,0,1,1,1,2,7,9,16,1,1,0,0,0,0,0,1,0,1
7920,7920,7920,14DPR0047U,VESPERTINO,FRANCISCO_MARQUEZ,ALVARO_OBREGON_54,3,LO_ARADO,0,21,CASIMIRO_CASTILLO,FEDERALIZADO,PRIMARIA,GENERAL,6,6,12,8,6,14,13,9,22,7,6,13,6,10,16,9,13,22,49,50,99,4,4,1,0,0,0,1,1,0,6
7921,7921,7921,14DPR0048T,VESPERTINO,TIERRA_Y_LIBERTAD,CONOCIDO,21,SAN_MIGUEL,0,106,TUXCACUESCO,FEDERALIZADO,PRIMARIA,GENERAL,0,0,0,0,0,0,0,0,0,5,9,14,9,3,12,10,8,18,24,20,44,2,2,0,0,0,0,0,1,0,2
7922,7922,7922,14DPR0051G,VESPERTINO,JOSE_CLEMENTE_OROZCO,DEGOLLADO_138,1,ZACOALCO_DE_TORRES,0,119,ZACOALCO_DE_TORRES,FEDERALIZADO,PRIMARIA,GENERAL,0,0,0,1,2,3,10,5,15,3,5,8,5,4,9,7,6,13,26,22,48,4,4,1,0,0,0,0,1,0,5
7923,7923,7923,14DPR0055C,VESPERTINO,BELISARIO_DOMINGUEZ,18_DE_MARZO,1,TEPATITLAN_DE_MORELOS,DEL_CARMEN,93,TEPATITLAN_DE_MORELOS,FEDERALIZADO,PRIMARIA,GENERAL,12,10,22,22,15,37,19,18,37,13,15,28,17,20,37,14,20,34,97,98,195,7,7,2,0,0,0,0,0,1,10
7924,7924,7924,14DPR0056B,CONTINUO,NIAOS_HEROES,HERRERA_Y_CAIRO_354,1,AHUALULCO_DE_MERCADO,EL_COPAL,3,AHUALULCO_DE_MERCADO,FEDERALIZADO,PRIMARIA,GENERAL,25,13,38,17,21,38,16,12,28,17,17,34,19,19,38,16,16,32,110,98,208,6,6,1,0,0,0,1,0,1,9
7925,7925,7925,14DPR0058Z,CONTINUO,PABLO_NERUDA,REY_TLALOC_25,1,TONALA,REY_XOLOTL,101,TONALA,FEDERALIZADO,PRIMARIA,GENERAL,16,26,42,21,15,36,14,25,39,20,14,34,25,11,36,17,20,37,113,111,224,6,6,1,0,0,0,1,0,1,9
7926,7926,7926,14DPR0060O,MATUTINO,JUSTO_SIERRA,AGUSTIN_MELGAR_1509,231,TESISTAN,PRADOS_DE_SANTA_LUCIA,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,51,61,112,65,58,123,56,58,114,60,53,113,47,36,83,41,46,87,320,312,632,16,16,2,0,0,0,4,0,1,23
7927,7927,7927,14DPR0061N,VESPERTINO,MIGUEL_HIDALGO_Y_COSTILLA,CONOCIDO,40,LADERA_CHICA,0,16,AYOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,0,0,0,5,6,11,1,1,0,0,0,0,0,1,0,1
7928,7928,7928,14DPR0062M,VESPERTINO,RAFAEL_RAMIREZ,CONOCIDO,10,HUISICHI,0,99,TOLIMAN,FEDERALIZADO,PRIMARIA,GENERAL,0,0,0,0,0,0,4,4,8,9,7,16,5,5,10,6,4,10,24,20,44,3,3,0,0,0,0,0,1,0,3
7929,7929,7929,14DPR0063L,MATUTINO,PEDRO_MORENO,CONOCIDO,293,EL_SITIO,0,53,LAGOS_DE_MORENO,FEDERALIZADO,PRIMARIA,GENERAL,4,3,7,3,5,8,3,4,7,5,2,7,9,3,12,7,1,8,31,18,49,2,2,0,0,0,0,0,1,0,2
7930,7930,7930,14DPR0064K,VESPERTINO,AGUSTIN_MELGAR,CONOCIDO,249,SAN_MIGUEL_DE_LA_TRINIDAD,0,48,JESUS_MARIA,FEDERALIZADO,PRIMARIA,GENERAL,5,1,6,1,1,2,0,0,0,0,0,0,1,0,1,2,0,2,9,2,11,1,1,0,0,0,0,0,1,0,1
7931,7931,7931,14DPR0066I,VESPERTINO,VALENTIN_GOMEZ_FARIAS,JUAREZ,39,LOS_PILARES,0,6,AMECA,FEDERALIZADO,PRIMARIA,GENERAL,1,2,3,3,2,5,1,3,4,2,3,5,3,4,7,3,1,4,13,15,28,2,2,0,0,0,0,0,1,0,2
7932,7932,7932,14DPR0067H,MATUTINO,RITA_PEREZ_DE_MORENO,CASUARINA,1,ZAPOPAN,EL_COLLI,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,23,13,36,23,19,42,27,16,43,37,37,74,34,41,75,21,21,42,165,147,312,8,8,3,0,0,0,1,0,1,13
7933,7933,7933,14DPR0069F,MATUTINO,MANUEL_MOLINA_ROJAS,JOSE_CHAVEZ_RAMIREZ_500,1,AMECA,LA_REYNA,6,AMECA,FEDERALIZADO,PRIMARIA,GENERAL,27,20,47,19,21,40,16,13,29,13,24,37,17,12,29,31,15,46,123,105,228,9,9,1,0,0,0,1,0,1,12
7934,7934,7934,14DPR0070V,VESPERTINO,FRANCISCO_VILLA,MANUEL_LOPEZ_COTILLA_25,3,LOS_AMIALES,0,6,AMECA,FEDERALIZADO,PRIMARIA,GENERAL,0,0,0,0,0,0,6,3,9,3,2,5,4,6,10,6,4,10,19,15,34,2,2,1,0,0,0,0,1,0,3
7935,7935,7935,14DPR0071U,VESPERTINO,ROSARIO_CASTELLANOS,CASUARINA,1,ZAPOPAN,EL_COLLI,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,29,42,71,24,16,40,28,37,65,23,17,40,20,10,30,21,13,34,145,135,280,8,8,2,0,0,1,3,0,1,15
7936,7936,7936,14DPR0072T,VESPERTINO,VICENTE_GUERRERO,IGNACIO_ALLENDE,17,BAJIO_DE_SAN_JOSE,0,35,ENCARNACION_DE_DIAZ,FEDERALIZADO,PRIMARIA,GENERAL,15,22,37,12,18,30,16,14,30,17,15,32,14,13,27,15,16,31,89,98,187,6,6,1,0,0,0,0,1,0,7
7937,7937,7937,14DPR0073S,VESPERTINO,VICENTE_GUERRERO,CONOCIDO,20,EL_CHIQUIG_ITILLO,0,1,ACATIC,FEDERALIZADO,PRIMARIA,GENERAL,1,3,4,2,2,4,2,3,5,5,0,5,3,3,6,5,3,8,18,14,32,2,2,0,0,0,0,0,1,0,2
7938,7938,7938,14DPR0075Q,MATUTINO,IGNACIO_M_ALTAMIRANO,CONOCIDO,308,MONTE_ALTO,0,78,SAN_MIGUEL_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,0,3,3,2,1,3,4,4,8,1,3,4,4,1,5,5,5,10,16,17,33,2,2,0,0,0,0,0,1,0,2
7939,7939,7939,14DPR0076P,VESPERTINO,JOSE_MA_MORELOS_Y_PAVON,16_DE_SEPTIEMBRE_174,41,SANTIAGO_TOTOLIMIXPAN,0,123,ZAPOTLAN_DEL_REY,FEDERALIZADO,PRIMARIA,GENERAL,2,7,9,7,8,15,10,4,14,9,11,20,10,9,19,5,9,14,43,48,91,3,3,0,0,0,0,0,1,0,3
7940,7940,7940,14DPR0077O,MATUTINO,SOLIDARIDAD,VENUSTIANO_CARRANZA_213,1,CIUDAD_GUZMAN,0,23,ZAPOTLAN_EL_GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,31,35,66,33,32,65,36,36,72,37,33,70,25,38,63,31,33,64,193,207,400,12,12,1,0,0,0,3,0,1,17
7941,7941,7941,14DPR0078N,VESPERTINO,ENRIQUE_FLORES_MAGON,CELERINO_NAVARRO,1,GUADALAJARA,RICARDO_FLORES_MAGON,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,17,23,40,15,11,26,21,12,33,12,11,23,26,15,41,26,26,52,117,98,215,9,9,2,0,0,0,1,0,1,13
7942,7942,7942,14DPR0079M,MATUTINO,ENRIQUE_FLORES_MAGON,CELERINO_NAVARRO,1,GUADALAJARA,RICARDO_FLORES_MAGON,39,GUADALAJARA,FEDERALIZADO,PRIMARIA,GENERAL,34,27,61,28,18,46,12,19,31,23,43,66,20,27,47,12,19,31,129,153,282,10,10,0,0,0,0,1,0,1,12
7943,7943,7943,14DPR0080B,MATUTINO,MIGUEL_HIDALGO_Y_COSTILLA,CONOCIDO,39,LAS_CARRETAS,0,78,SAN_MIGUEL_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,1,0,1,0,2,2,0,1,1,0,2,2,3,1,4,2,1,3,6,7,13,1,1,0,0,0,0,0,1,0,1
7944,7944,7944,14DPR0081A,VESPERTINO,CARLOS_B_ALONSO,GUADALUPE_VICTORIA_442,1,TIZAPAN_EL_ALTO,0,96,TIZAPAN_EL_ALTO,FEDERALIZADO,PRIMARIA,GENERAL,13,11,24,9,14,23,16,10,26,8,9,17,17,10,27,9,7,16,72,61,133,6,6,1,0,0,0,0,0,1,8
7945,7945,7945,14DPR0083Z,CONTINUO,MARIA_MAGDALENA_VIDAURRI_DE_COSIO,PROLONGACION_LOPEZ_COTILLA_458,1,TEOCALTICHE,0,91,TEOCALTICHE,FEDERALIZADO,PRIMARIA,GENERAL,12,20,32,14,14,28,17,14,31,24,12,36,11,11,22,9,17,26,87,88,175,6,6,1,0,0,0,1,0,1,9
7946,7946,7946,14DPR0084Y,VESPERTINO,RICARDO_FLORES_MAGON,PIZARRA_2030,1,ZAPOPAN,MARIANO_OTERO,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,41,33,74,25,42,67,39,28,67,34,32,66,33,31,64,43,28,71,215,194,409,12,12,2,0,0,0,2,0,1,17
7947,7947,7947,14DPR0085X,MATUTINO,JOSE_VASCONCELOS,PIZARRA_2030,1,ZAPOPAN,MARIANO_OTERO,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,35,42,77,39,39,78,28,44,72,38,38,76,51,51,102,39,32,71,230,246,476,13,13,1,0,0,0,2,0,1,17
7948,7948,7948,14DPR0086W,VESPERTINO,FRANCISCO_I_MADERO,AVENIDA_GUADALUPE_53,1,ZAPOPAN,ARENALES_TAPATIOS,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,22,24,46,39,30,69,21,19,40,19,23,42,40,36,76,36,33,69,177,165,342,9,9,1,0,0,0,2,0,1,13
7949,7949,7949,14DPR0087V,MATUTINO,LAZARO_CARDENAS_DEL_RIO,AVENIDA_GUADALUPE_53,1,ZAPOPAN,ARENALES_TAPATIOS,120,ZAPOPAN,FEDERALIZADO,PRIMARIA,GENERAL,39,42,81,33,44,77,29,14,43,41,32,73,20,21,41,18,24,42,180,177,357,9,9,2,0,0,0,1,0,1,13
7950,7950,7950,14DPR0090I,VESPERTINO,LUIS_MENDEZ_GARIBAY,NIAO_ARTILLERO,1,ARANDAS,ARANDAS,8,ARANDAS,FEDERALIZADO,PRIMARIA,GENERAL,14,9,23,20,11,31,18,20,38,19,12,31,25,22,47,28,17,45,124,91,215,9,9,1,0,0,0,2,0,1,13
7951,7951,7951,14DPR0091H,VESPERTINO,MANUEL_DURAN_CARDENAS,VENUSTIANO_CARRANZA_9,21,SAN_JOSE_EL_VERDE,0,70,EL_SALTO,FEDERALIZADO,PRIMARIA,GENERAL,31,39,70,36,47,83,35,37,72,40,34,74,32,41,73,39,30,69,213,228,441,12,12,1,0,0,0,1,0,1,15
7952,7952,7952,14DPR0092G,VESPERTINO,EMILIANO_ZAPATA,JOSE_AGUILERA_60,20,LA_CONCEPCION,0,16,AYOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,2,7,9,7,3,10,5,4,9,6,5,11,5,3,8,8,4,12,33,26,59,3,3,0,0,0,0,0,1,0,3
7953,7953,7953,14DPR0093F,VESPERTINO,5_DE_FEBRERO,HIDALGO_11,72,LA_RIBERA,0,16,AYOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,21,15,36,20,5,25,14,19,33,14,17,31,13,17,30,9,13,22,91,86,177,6,6,0,0,0,0,1,1,0,7
7954,7954,7954,14DPR0094E,VESPERTINO,EMILIANO_ZAPATA,JOAQUIN_AGUIRRE_124,1,CIUDAD_GUZMAN,0,23,ZAPOTLAN_EL_GRANDE,FEDERALIZADO,PRIMARIA,GENERAL,30,38,68,28,30,58,43,31,74,33,31,64,29,31,60,44,24,68,207,185,392,12,12,1,0,0,0,1,0,1,15
7955,7955,7955,14DPR0095D,VESPERTINO,1_DE_MAYO,MANUEL_PEREZ_TREVIAO_540,1,PUERTO_VALLARTA,HABITACIONAL_CTM,67,PUERTO_VALLARTA,FEDERALIZADO,PRIMARIA,GENERAL,19,25,44,38,26,64,31,22,53,25,19,44,23,21,44,25,27,52,161,140,301,12,12,3,0,0,0,2,0,1,18
7956,7956,7956,14DPR0097B,VESPERTINO,15_DE_MAYO,GUTIERREZ,10,BETANIA,0,16,AYOTLAN,FEDERALIZADO,PRIMARIA,GENERAL,12,13,25,12,8,20,10,10,20,8,11,19,12,13,25,5,6,11,59,61,120,6,6,1,0,0,0,0,0,1,8
7957,7957,7957,14DPR0098A,MATUTINO,JOSE_MA_MORELOS_Y_PAVON,CONOCIDO,110,LA_PINTADA,0,100,TOMATLAN,FEDERALIZADO,PRIMARIA,GENERAL,5,1,6,3,0,3,0,2,2,2,1,3,1,2,3,0,1,1,11,7,18,1,1,0,0,0,0,0,1,0,1
7958,7958,7958,14DPR0100Z,VESPERTINO,ABEL_SALGADO_VELASCO,VICENTE_GUERRERO_100,33,SAN_PATRICIO,VILLA_OBREGON,22,CIHUATLAN,FEDERALIZADO,PRIMARIA,GENERAL,13,9,22,14,8,22,9,14,23,14,5,19,11,7,18,7,15,22,68,58,126,6,6,1,0,0,0,1,0,1,9
7959,7959,7959,14DPR0101Y,MATUTINO,BENITO_JUAREZ,CONOCIDO,37,LAS_PAREDES,0,6,AMECA,FEDERALIZADO,PRIMARIA,GENERAL,0,3,3,3,2,5,4,1,5,0,1,1,1,1,2,2,1,3,10,9,19,1,1,0,0,0,0,0,1,0,1
